ID,Name,sortId,weight,correctStrength,correctAgility,correctMagic,correctFaith,physGuardCutRate,magGuardCutRate,fireGuardCutRate,thunGuardCutRate,spEffectBehaviorId0,spEffectBehaviorId1,spEffectBehaviorId2,residentSpEffectId,residentSpEffectId1,residentSpEffectId2,originEquipWep,originEquipWep1,originEquipWep11,weakA_DamageRate,weakB_DamageRate,weakC_DamageRate,weakD_DamageRate,saWeaponDamage,attackBasePhysics,attackBaseMagic,attackBaseFire,attackBaseThunder,attackBaseStamina,staminaGuardDef,reinforceTypeId,throwAtkRate,correctType_Physics,properStrength,properAgility,properMagic,properFaith,guardCutCancelRate,poisonGuardResist,diseaseGuardResist,bloodGuardResist,curseGuardResist,atkAttribute,enableMagic,enableMiracle,isEnhance,disableGemAttr,isDualBlade,correctType_Magic,correctType_Fire,correctType_Thunder,darkGuardCutRate,attackBaseDark,correctType_Dark,correctType_Poison,atkAttribute2,sleepGuardResist,madnessGuardResist,correctType_Blood,properLuck,freezeGuardResist,swordArtsParamId,correctLuck,staminaConsumptionRate,attackElementCorrectId,correctType_Sleep,correctType_Madness,gemMountType,restrictSpecialSwordArt,materialSetId
8080000,Beastman's Cleaver,1703000,16.5,76,0,0,0,81,43,43,43,-1,-1,-1,-1,-1,-1,8080000,8080000,8080000,1,1,1,1,5.5,143,0,0,0,86,52,0,0,0,25,14,0,0,0,25,25,25,25,0,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,43,0,0,6,0,25,25,6,0,25,103,0,1.07,10000,6,6,2,FALSE,0
8080100,Beastman's Heavy Cleaver,1703001,16.5,66,0,0,0,81,43,43,43,-1,-1,-1,-1,-1,-1,8080000,8080000,8080000,1,1,1,1,5.5,137,0,0,0,86,52,6000,0,1,25,14,0,0,0,25,25,25,25,0,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,43,0,0,6,0,25,25,6,0,25,103,0,1.07,10000,6,6,2,FALSE,0
8080200,Beastman's Keen Cleaver,1703002,16.5,15,47,0,0,81,43,43,43,-1,-1,-1,-1,-1,-1,8080000,8080000,8080000,1,1,1,1,5.5,137,0,0,0,86,52,200,0,2,25,14,0,0,0,25,25,25,25,0,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,43,0,0,6,0,25,25,6,0,25,103,0,1.07,10000,6,6,2,FALSE,0
8080300,Beastman's Quality Cleaver,1703003,16.5,57,57,0,0,81,43,43,43,-1,-1,-1,-1,-1,-1,8080000,8080000,8080000,1,1,1,1,5.5,137,0,0,0,86,52,300,0,8,25,14,0,0,0,25,25,25,25,0,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,43,0,0,6,0,25,25,6,0,25,103,0,1.07,10000,6,6,2,FALSE,0
8080400,Beastman's Fire Cleaver,1703005,16.5,40,15,0,0,81,43,43,43,-1,-1,-1,-1,-1,-1,8080000,8080000,8080000,1,1,1,1,5.5,137,0,137,0,86,52,400,0,0,25,14,0,0,0,25,25,25,25,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,4,0,43,0,0,6,0,25,25,6,0,25,103,0,1.07,10005,6,6,2,FALSE,0
8080500,Beastman's Flame Art Cleaver,1703006,16.5,26,0,0,38,81,43,43,43,-1,-1,-1,-1,-1,-1,8080000,8080000,8080000,1,1,1,1,5.5,137,0,137,0,86,52,500,0,0,25,14,0,0,0,25,25,25,25,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,4,0,43,0,0,6,0,25,25,6,0,25,103,0,1.07,10000,6,6,2,FALSE,0
8080600,Beastman's Lightning Cleaver,1703007,16.5,15,40,0,0,81,43,43,43,-1,-1,-1,-1,-1,-1,8080000,8080000,8080000,1,1,1,1,5.5,137,0,0,137,86,52,600,0,0,25,14,0,0,0,25,25,25,25,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,4,43,0,0,6,0,25,25,6,0,25,103,0,1.07,10000,6,6,2,FALSE,0
8080700,Beastman's Sacred Cleaver,1703008,16.5,26,0,0,38,81,43,43,43,-1,-1,-1,-1,-1,-1,8080000,8080000,8080000,1,1,1,1,5.5,137,0,0,0,86,52,700,0,0,25,14,0,0,0,25,25,25,25,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,43,137,4,6,0,25,25,6,0,25,103,0,1.07,10000,6,6,2,FALSE,0
8080800,Beastman's Magic Cleaver,1703004,16.5,30,0,41,0,81,43,43,43,-1,-1,-1,-1,-1,-1,8080000,8080000,8080000,1,1,1,1,5.5,137,137,0,0,86,52,800,0,0,25,14,0,0,0,25,25,25,25,0,FALSE,FALSE,FALSE,FALSE,FALSE,4,0,0,43,0,0,6,0,25,25,6,0,25,103,0,1.07,10000,6,6,2,FALSE,0
8080900,Beastman's Cold Cleaver,1703011,16.5,68,0,30,0,81,43,43,43,-1,107600,-1,-1,-1,-1,8080000,8080000,8080000,1,1,1,1,5.5,137,110,0,0,86,52,900,0,0,25,14,0,0,0,25,25,25,25,0,FALSE,FALSE,FALSE,FALSE,FALSE,4,0,0,43,0,0,6,0,25,25,6,0,25,103,0,1.07,10000,6,6,2,FALSE,0
8081000,Beastman's Poison Cleaver,1703009,16.5,72,0,0,0,81,43,43,43,-1,106100,-1,-1,-1,-1,8080000,8080000,8080000,1,1,1,1,5.5,137,0,0,0,86,52,1000,0,0,25,14,0,0,0,25,25,25,25,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,43,0,0,6,0,25,25,6,0,25,103,30,1.07,10013,6,6,2,FALSE,0
8081100,Beastman's Blood Cleaver,1703010,16.5,72,0,0,0,81,43,43,43,105100,-1,-1,-1,-1,-1,8080000,8080000,8080000,1,1,1,1,5.5,137,0,0,0,86,52,1100,0,0,25,14,0,0,0,25,25,25,25,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,43,0,0,6,0,25,25,6,0,25,103,30,1.07,10013,6,6,2,FALSE,0
8081200,Beastman's Occult Cleaver,1703012,16.5,30,0,0,0,81,43,43,43,-1,-1,-1,-1,-1,-1,8080000,8080000,8080000,1,1,1,1,5.5,137,0,0,0,86,52,1200,0,7,25,14,0,0,0,25,25,25,25,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,43,0,0,6,0,25,25,6,0,25,103,64,1.07,10013,6,6,2,FALSE,0
8100000,Morgott's Cursed Sword,1708000,7.5,15,60,0,0,55,29,29,29,6412,-1,-1,-1,-1,-1,8100000,8100000,-1,1,1,1,1,5.5,120,0,0,0,51,35,2200,10,7,14,35,0,0,0,17,17,17,17,0,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,0,29,0,0,6,0,17,17,6,17,17,1027,30,0.95,10013,6,6,0,FALSE,2200
8500000,Putrescence Cleaver,2111000,13.5,45,10,0,0,66,44,38,38,-1,6700,-1,-1,-1,-1,8500000,8500000,-1,1,1,1,1,5.5,141,42,0,0,88,46,2200,0,0,28,10,0,0,0,22,22,22,22,0,FALSE,FALSE,FALSE,TRUE,FALSE,4,0,0,38,0,0,6,0,22,22,6,15,22,5080,35,1.06,10100,6,6,0,FALSE,2200
8510000,Freyja's Greatsword,1703500,14,60,10,0,0,74,39,39,39,-1,-1,-1,5085100,-1,-1,8510000,8510000,8510000,1,1,1,1,5.5,146,0,0,0,73,48,0,0,0,25,14,0,0,0,23,23,23,23,0,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,39,0,0,6,0,23,23,6,0,23,103,0,1.09,10000,6,6,2,FALSE,0
8510100,Freyja's Heavy Greatsword,1703501,14,60,0,0,0,74,39,39,39,-1,-1,-1,5085100,-1,-1,8510000,8510000,8510000,1,1,1,1,5.5,140,0,0,0,73,48,6000,0,1,25,14,0,0,0,23,23,23,23,0,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,39,0,0,6,0,23,23,6,0,23,103,0,1.09,10000,6,6,2,FALSE,0
8510200,Freyja's Keen Greatsword,1703502,14,14,44,0,0,74,39,39,39,-1,-1,-1,5085100,-1,-1,8510000,8510000,8510000,1,1,1,1,5.5,140,0,0,0,73,48,200,0,2,25,14,0,0,0,23,23,23,23,0,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,39,0,0,6,0,23,23,6,0,23,103,0,1.09,10000,6,6,2,FALSE,0
8510300,Freyja's Quality Greatsword,1703503,14,53,53,0,0,74,39,39,39,-1,-1,-1,5085100,-1,-1,8510000,8510000,8510000,1,1,1,1,5.5,140,0,0,0,73,48,300,0,8,25,14,0,0,0,23,23,23,23,0,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,39,0,0,6,0,23,23,6,0,23,103,0,1.09,10000,6,6,2,FALSE,0
8510400,Freyja's Fire Greatsword,1703505,14,37,14,0,0,74,39,39,39,-1,-1,-1,5085100,-1,-1,8510000,8510000,8510000,1,1,1,1,5.5,140,0,140,0,73,48,400,0,0,25,14,0,0,0,23,23,23,23,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,4,0,39,0,0,6,0,23,23,6,0,23,103,0,1.09,10005,6,6,2,FALSE,0
8510500,Freyja's Flame Art Greatsword,1703506,14,21,3,0,35,74,39,39,39,-1,-1,-1,5085100,-1,-1,8510000,8510000,8510000,1,1,1,1,5.5,140,0,140,0,73,48,500,0,0,25,14,0,0,0,23,23,23,23,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,4,0,39,0,0,6,0,23,23,6,0,23,103,0,1.09,10000,6,6,2,FALSE,0
8510600,Freyja's Lightning Greatsword,1703507,14,14,37,0,0,74,39,39,39,-1,-1,-1,5085100,-1,-1,8510000,8510000,8510000,1,1,1,1,5.5,140,0,0,140,73,48,600,0,0,25,14,0,0,0,23,23,23,23,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,4,39,0,0,6,0,23,23,6,0,23,103,0,1.09,10000,6,6,2,FALSE,0
8510700,Freyja's Sacred Greatsword,1703508,14,21,3,0,35,74,39,39,39,-1,-1,-1,5085100,-1,-1,8510000,8510000,8510000,1,1,1,1,5.5,140,0,0,0,73,48,700,0,0,25,14,0,0,0,23,23,23,23,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,39,140,4,6,0,23,23,6,0,23,103,0,1.09,10000,6,6,2,FALSE,0
8510800,Freyja's Magic Greatsword,1703504,14,24,3,38,0,74,39,39,39,-1,-1,-1,5085100,-1,-1,8510000,8510000,8510000,1,1,1,1,5.5,140,140,0,0,73,48,800,0,0,25,14,0,0,0,23,23,23,23,0,FALSE,FALSE,FALSE,FALSE,FALSE,4,0,0,39,0,0,6,0,23,23,6,0,23,103,0,1.09,10000,6,6,2,FALSE,0
8510900,Freyja's Cold Greatsword,1703511,14,54,9,28,0,74,39,39,39,-1,107600,-1,5085100,-1,-1,8510000,8510000,8510000,1,1,1,1,5.5,140,119,0,0,73,48,900,0,0,25,14,0,0,0,23,23,23,23,0,FALSE,FALSE,FALSE,FALSE,FALSE,4,0,0,39,0,0,6,0,23,23,6,0,23,103,0,1.09,10000,6,6,2,FALSE,0
8511000,Freyja's Poison Greatsword,1703509,14,57,9,0,0,74,39,39,39,-1,106100,-1,5085100,-1,-1,8510000,8510000,8510000,1,1,1,1,5.5,140,0,0,0,73,48,1000,0,0,25,14,0,0,0,23,23,23,23,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,39,0,0,6,0,23,23,6,0,23,103,30,1.09,10013,6,6,2,FALSE,0
8511100,Freyja's Blood Greatsword,1703510,14,57,9,0,0,74,39,39,39,105100,-1,-1,5085100,-1,-1,8510000,8510000,8510000,1,1,1,1,5.5,140,0,0,0,73,48,1100,0,0,25,14,0,0,0,23,23,23,23,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,39,0,0,6,0,23,23,6,0,23,103,30,1.09,10013,6,6,2,FALSE,0
8511200,Freyja's Occult Greatsword,1703512,14,24,4,0,0,74,39,39,39,-1,-1,-1,5085100,-1,-1,8510000,8510000,8510000,1,1,1,1,5.5,140,0,0,0,73,48,1200,0,7,25,14,0,0,0,23,23,23,23,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,39,0,0,6,0,23,23,6,0,23,103,59,1.09,10013,6,6,2,FALSE,0
8520000,Horned Warrior's Greatsword,1707500,13,51,25,0,25,73,39,39,39,-1,-1,-1,-1,-1,-1,8520000,8520000,-1,1,1,1,1,5.5,130,0,0,0,72,47,2200,0,0,19,16,0,13,0,22,22,22,22,0,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,0,39,0,0,6,0,22,22,6,0,22,5540,0,1.075,12000,6,6,0,FALSE,2200
8690000,,9999999,14,60,10,0,0,74,39,39,39,-1,-1,-1,5085100,-1,-1,8510000,8510000,8510000,1,1,1,1,5.5,146,0,0,0,70,48,0,0,0,25,14,0,0,0,23,23,23,23,0,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,39,0,0,6,0,23,23,6,0,23,103,0,1.09,10000,6,6,2,FALSE,0
8900000,,9999999,10,35,65,0,0,65,35,35,35,-1,-1,-1,-1,-1,-1,8900000,8900000,8900000,1,1,1,1,5.5,138,0,0,0,61,42,0,0,0,0,0,0,0,0,20,20,20,20,0,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,35,0,0,6,0,20,20,6,0,20,7,0,1,10000,6,6,2,FALSE,0
9000000,Uchigatana,1800000,5.5,36,55,0,0,45,30,30,30,6400,-1,-1,-1,-1,-1,9000000,9000000,9000000,1,1,1,1,5,115,0,0,0,45,30,0,0,0,11,15,0,0,0,15,15,15,15,0,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,30,0,0,6,2,15,15,6,0,15,114,0,1,10000,6,6,2,FALSE,0
9000100,Heavy Uchigatana,1800001,5.5,51,0,0,0,45,30,30,30,6400,-1,-1,-1,-1,-1,9000000,9000000,9000000,1,1,1,1,5,110,0,0,0,45,30,100,0,1,11,15,0,0,0,15,15,15,15,0,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,30,0,0,6,2,15,15,6,0,15,114,0,1,10000,6,6,2,FALSE,0
9000200,Keen Uchigatana,1800002,5.5,9,51,0,0,45,30,30,30,6400,-1,-1,-1,-1,-1,9000000,9000000,9000000,1,1,1,1,5,110,0,0,0,45,30,200,0,2,11,15,0,0,0,15,15,15,15,0,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,30,0,0,6,2,15,15,6,0,15,114,0,1,10000,6,6,2,FALSE,0
9000300,Quality Uchigatana,1800003,5.5,59,59,0,0,45,30,30,30,6400,-1,-1,-1,-1,-1,9000000,9000000,9000000,1,1,1,1,5,110,0,0,0,45,30,300,0,8,11,15,0,0,0,15,15,15,15,0,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,30,0,0,6,2,15,15,6,0,15,114,0,1,10000,6,6,2,FALSE,0
9000400,Fire Uchigatana,1800005,5.5,40,9,0,0,45,30,30,30,6400,-1,-1,-1,-1,-1,9000000,9000000,9000000,1,1,1,1,5,110,0,110,0,45,30,400,0,0,11,15,0,0,0,15,15,15,15,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,4,0,30,0,0,6,2,15,15,6,0,15,114,0,1,10005,6,6,2,FALSE,0
9000500,Flame Art Uchigatana,1800006,5.5,7,11,0,47,45,30,30,30,6400,-1,-1,-1,-1,-1,9000000,9000000,9000000,1,1,1,1,5,110,0,110,0,45,30,500,0,0,11,15,0,0,0,15,15,15,15,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,4,0,30,0,0,6,2,15,15,6,0,15,114,0,1,10000,6,6,2,FALSE,0
9000600,Lightning Uchigatana,1800007,5.5,9,40,0,0,45,30,30,30,6400,-1,-1,-1,-1,-1,9000000,9000000,9000000,1,1,1,1,5,110,0,0,110,45,30,600,0,0,11,15,0,0,0,15,15,15,15,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,4,30,0,0,6,2,15,15,6,0,15,114,0,1,10000,6,6,2,FALSE,0
9000700,Sacred Uchigatana,1800008,5.5,7,11,0,47,45,30,30,30,6400,-1,-1,-1,-1,-1,9000000,9000000,9000000,1,1,1,1,5,110,0,0,0,45,30,700,0,0,11,15,0,0,0,15,15,15,15,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,30,110,4,6,2,15,15,6,0,15,114,0,1,10000,6,6,2,FALSE,0
9000800,Magic Uchigatana,1800004,5.5,5,8,48,0,45,30,30,30,6400,-1,-1,-1,-1,-1,9000000,9000000,9000000,1,1,1,1,5,110,110,0,0,45,30,800,0,0,11,15,0,0,0,15,15,15,15,0,FALSE,FALSE,FALSE,FALSE,FALSE,4,0,0,30,0,0,6,2,15,15,6,0,15,114,0,1,10000,6,6,2,FALSE,0
9000900,Cold Uchigatana,1800011,5.5,32,49,40,0,45,30,30,30,6406,107500,-1,-1,-1,-1,9000000,9000000,9000000,1,1,1,1,5,110,88,0,0,45,30,900,0,0,11,15,0,0,0,15,15,15,15,0,FALSE,FALSE,FALSE,FALSE,FALSE,4,0,0,30,0,0,6,2,15,15,6,0,15,114,0,1,10000,6,6,2,FALSE,0
9001000,Poison Uchigatana,1800009,5.5,32,49,0,0,45,30,30,30,6406,106000,-1,-1,-1,-1,9000000,9000000,9000000,1,1,1,1,5,110,0,0,0,45,30,1000,0,0,11,15,0,0,0,15,15,15,15,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,30,0,0,6,2,15,15,6,0,15,114,30,1,10013,6,6,2,FALSE,0
9001100,Blood Uchigatana,1800010,5.5,32,49,0,0,45,30,30,30,105050,-1,-1,-1,-1,-1,9000000,9000000,9000000,1,1,1,1,5,110,0,0,0,45,30,1100,0,0,11,15,0,0,0,15,15,15,15,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,30,0,0,6,2,15,15,6,0,15,114,30,1,10013,6,6,2,FALSE,0
9001200,Occult Uchigatana,1800012,5.5,14,22,0,0,45,30,30,30,6406,-1,-1,-1,-1,-1,9000000,9000000,9000000,1,1,1,1,5,110,0,0,0,45,30,1200,0,7,11,15,0,0,0,15,15,15,15,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,30,0,0,6,2,15,15,6,0,15,114,77,1,10013,6,6,2,FALSE,0
9010000,Nagakiba,1801000,7,27,60,0,0,49,33,33,33,6400,-1,-1,-1,-1,-1,9010000,9010000,9010000,1,1,1,1,5,115,0,0,0,45,33,0,0,0,18,22,0,0,0,16,16,16,16,0,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,33,0,0,6,2,16,16,6,0,16,114,0,1.14,10000,6,6,2,FALSE,0
9010100,Heavy Nagakiba,1801001,7,49,0,0,0,49,33,33,33,6400,-1,-1,-1,-1,-1,9010000,9010000,9010000,1,1,1,1,5,110,0,0,0,45,33,100,0,1,18,22,0,0,0,16,16,16,16,0,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,33,0,0,6,2,16,16,6,0,16,114,0,1.14,10000,6,6,2,FALSE,0
9010200,Keen Nagakiba,1801002,7,8,64,0,0,49,33,33,33,6400,-1,-1,-1,-1,-1,9010000,9010000,9010000,1,1,1,1,5,110,0,0,0,45,33,5000,0,2,18,22,0,0,0,16,16,16,16,0,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,33,0,0,6,2,16,16,6,0,16,114,0,1.14,10000,6,6,2,FALSE,0
9010300,Quality Nagakiba,1801003,7,56,56,0,0,49,33,33,33,6400,-1,-1,-1,-1,-1,9010000,9010000,9010000,1,1,1,1,5,110,0,0,0,45,33,300,0,8,18,22,0,0,0,16,16,16,16,0,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,33,0,0,6,2,16,16,6,0,16,114,0,1.14,10000,6,6,2,FALSE,0
9010400,Fire Nagakiba,1801005,7,37,8,0,0,49,33,33,33,6400,-1,-1,-1,-1,-1,9010000,9010000,9010000,1,1,1,1,5,110,0,110,0,45,33,400,0,0,18,22,0,0,0,16,16,16,16,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,4,0,33,0,0,6,2,16,16,6,0,16,114,0,1.14,10005,6,6,2,FALSE,0
9010500,Flame Art Nagakiba,1801006,7,5,12,0,44,49,33,33,33,6400,-1,-1,-1,-1,-1,9010000,9010000,9010000,1,1,1,1,5,110,0,110,0,45,33,500,0,0,18,22,0,0,0,16,16,16,16,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,4,0,33,0,0,6,2,16,16,6,0,16,114,0,1.14,10000,6,6,2,FALSE,0
9010600,Lightning Nagakiba,1801007,7,8,37,0,0,49,33,33,33,6400,-1,-1,-1,-1,-1,9010000,9010000,9010000,1,1,1,1,5,110,0,0,110,45,33,600,0,0,18,22,0,0,0,16,16,16,16,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,4,33,0,0,6,2,16,16,6,0,16,114,0,1.14,10000,6,6,2,FALSE,0
9010700,Sacred Nagakiba,1801008,7,5,12,0,44,49,33,33,33,6400,-1,-1,-1,-1,-1,9010000,9010000,9010000,1,1,1,1,5,110,0,0,0,45,33,700,0,0,18,22,0,0,0,16,16,16,16,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,33,110,4,6,2,16,16,6,0,16,114,0,1.14,10000,6,6,2,FALSE,0
9010800,Magic Nagakiba,1801004,7,4,9,45,0,49,33,33,33,6400,-1,-1,-1,-1,-1,9010000,9010000,9010000,1,1,1,1,5,110,110,0,0,45,33,800,0,0,18,22,0,0,0,16,16,16,16,0,FALSE,FALSE,FALSE,FALSE,FALSE,4,0,0,33,0,0,6,2,16,16,6,0,16,114,0,1.14,10000,6,6,2,FALSE,0
9010900,Cold Nagakiba,1801011,7,24,54,34,0,49,33,33,33,6406,107500,-1,-1,-1,-1,9010000,9010000,9010000,1,1,1,1,5,110,88,0,0,45,33,900,0,0,18,22,0,0,0,16,16,16,16,0,FALSE,FALSE,FALSE,FALSE,FALSE,4,0,0,33,0,0,6,2,16,16,6,0,16,114,0,1.14,10000,6,6,2,FALSE,0
9011000,Poison Nagakiba,1801009,7,24,54,0,0,49,33,33,33,6406,106000,-1,-1,-1,-1,9010000,9010000,9010000,1,1,1,1,5,110,0,0,0,45,33,1000,0,0,18,22,0,0,0,16,16,16,16,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,33,0,0,6,2,16,16,6,0,16,114,30,1.14,10013,6,6,2,FALSE,0
9011100,Blood Nagakiba,1801010,7,24,54,0,0,49,33,33,33,105050,-1,-1,-1,-1,-1,9010000,9010000,9010000,1,1,1,1,5,110,0,0,0,45,33,1100,0,0,18,22,0,0,0,16,16,16,16,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,33,0,0,6,2,16,16,6,0,16,114,30,1.14,10013,6,6,2,FALSE,0
9011200,Occult Nagakiba,1801012,7,10,24,0,0,49,33,33,33,6406,-1,-1,-1,-1,-1,9010000,9010000,9010000,1,1,1,1,5,110,0,0,0,45,33,1200,0,7,18,22,0,0,0,16,16,16,16,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,33,0,0,6,2,16,16,6,0,16,114,73,1.14,10013,6,6,2,FALSE,0
9020000,Hand of Malenia,1807000,7,5,75,0,0,49,33,33,33,6401,-1,-1,-1,-1,-1,9020000,9020000,-1,1,1,1,1,5,117,0,0,0,45,33,2200,0,0,16,48,0,0,0,16,16,16,16,0,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,0,33,0,0,6,2,16,16,6,0,16,1028,0,1.14,10000,6,6,0,FALSE,2200
9030000,Meteoric Ore Blade,1803000,7.5,45,17,36,0,50,45,31,31,6401,-1,-1,-1,-1,-1,9030000,9030000,-1,1.2,1,1,1,5,112,72,0,0,52,33,2200,0,0,15,14,18,0,0,16,16,16,16,0,FALSE,FALSE,FALSE,TRUE,FALSE,4,0,0,31,0,0,6,2,16,16,6,0,16,209,0,1.035,10000,6,6,0,FALSE,2200
9040000,Rivers of Blood,1805000,6.5,10,50,0,0,36,26,52,26,6401,-1,-1,-1,-1,-1,9040000,9040000,-1,1,1,1,1,5,76,0,76,0,45,31,2200,0,7,12,18,0,0,0,15,15,15,15,0,FALSE,FALSE,FALSE,TRUE,FALSE,0,4,0,26,0,0,6,2,15,15,6,20,15,1177,33,1.07,10100,6,6,0,FALSE,2200
9060000,Moonveil,1804000,6.5,12,50,60,0,31,57,26,26,6401,-1,-1,-1,-1,-1,9060000,9060000,-1,1,1,1,1,5,73,87,0,0,45,31,2200,0,0,12,18,23,0,0,15,15,15,15,0,FALSE,FALSE,FALSE,TRUE,FALSE,4,0,0,26,0,0,6,2,15,15,6,0,15,1178,0,1.07,10000,6,6,0,FALSE,2200
9070000,Dragonscale Blade,1806000,5.5,30,60,0,0,35,25,25,50,-1,-1,-1,-1,-1,-1,9070000,9070000,-1,1,1,1.1,1.2,5,110,0,0,0,45,30,2200,0,0,12,20,0,0,0,15,15,15,15,0,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,4,25,0,0,6,2,15,15,6,0,15,1043,0,1,10000,6,6,0,FALSE,2200
9080000,Serpentbone Blade,1802000,6,10,75,0,0,45,30,30,30,-1,6511,-1,-1,-1,-1,9080000,9080000,9080000,1,1,1,1,5,120,0,0,0,42,30,0,0,0,11,22,0,0,0,15,15,15,15,0,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,0,30,0,0,6,2,15,15,6,0,15,112,0,1.04,10000,6,6,0,FALSE,0
9080100,Heavy Serpentbone Blade,1802001,6,0,0,0,0,45,30,30,30,-1,6511,-1,-1,-1,-1,9080000,9080000,9080000,1,1,1,1,5,0,0,0,0,42,30,100,0,1,11,22,0,0,0,15,15,15,15,0,FALSE,FALSE,TRUE,TRUE,FALSE,0,0,0,30,0,0,6,2,15,15,6,0,15,112,0,1.04,10000,6,6,0,FALSE,0
9080200,Keen Serpentbone Blade,1802002,6,0,0,0,0,45,30,30,30,-1,6511,-1,-1,-1,-1,9080000,9080000,9080000,1,1,1,1,5,0,0,0,0,42,30,5000,0,2,11,22,0,0,0,15,15,15,15,0,FALSE,FALSE,TRUE,TRUE,FALSE,0,0,0,30,0,0,6,2,15,15,6,0,15,112,0,1.04,10000,6,6,0,FALSE,0
9080300,Quality Serpentbone Blade,1802003,6,0,0,0,0,45,30,30,30,-1,6511,-1,-1,-1,-1,9080000,9080000,9080000,1,1,1,1,5,0,0,0,0,42,30,300,0,8,11,22,0,0,0,15,15,15,15,0,FALSE,FALSE,TRUE,TRUE,FALSE,0,0,0,30,0,0,6,2,15,15,6,0,15,112,0,1.04,10000,6,6,0,FALSE,0
9080400,Fire Serpentbone Blade,1802005,6,0,0,0,0,45,30,30,30,-1,6511,-1,-1,-1,-1,9080000,9080000,9080000,1,1,1,1,5,0,0,0,0,42,30,400,0,0,11,22,0,0,0,15,15,15,15,0,FALSE,FALSE,FALSE,TRUE,FALSE,0,4,0,30,0,0,6,2,15,15,6,0,15,112,0,1.04,10005,6,6,0,FALSE,0
9080500,Flame Art Serpentbone Blade,1802006,6,0,0,0,0,45,30,30,30,-1,6511,-1,-1,-1,-1,9080000,9080000,9080000,1,1,1,1,5,0,0,0,0,42,30,500,0,0,11,22,0,0,0,15,15,15,15,0,FALSE,FALSE,FALSE,TRUE,FALSE,0,4,0,30,0,0,6,2,15,15,6,0,15,112,0,1.04,10000,6,6,0,FALSE,0
9080600,Lightning Serpentbone Blade,1802007,6,0,0,0,0,45,30,30,30,-1,6511,-1,-1,-1,-1,9080000,9080000,9080000,1,1,1,1,5,0,0,0,0,42,30,600,0,0,11,22,0,0,0,15,15,15,15,0,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,4,30,0,0,6,2,15,15,6,0,15,112,0,1.04,10000,6,6,0,FALSE,0
